,Route,Point,ARU,Geography,Lat,Long,Year,Date,Protocol,StartTime,CommonName,BirdCd,Survey,Visit,IndivCount,Distance,Confidence,Added
10892,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/18/24,ARU,5:45:45,Blue-winged Teal,BWTE,2,7,0,NA,0.8226,No
10893,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/26/24,ARU,5:35:00,Blue-winged Teal,BWTE,2,8,0,NA,0.4276,No
10894,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/28/24,ARU,5:33:39,Blue-winged Teal,BWTE,2,9,0,NA,0.2982,No
10895,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/31/24,ARU,5:21:51,Blue-winged Teal,BWTE,2,10,0,NA,0.6303,No
10896,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/2/24,ARU,7:20:02,Blue-winged Teal,BWTE,3,11,0,NA,0.2764,No
10897,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/4/24,ARU,5:21:36,Blue-winged Teal,BWTE,3,12,0,NA,0.5564,No
10898,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/5/24,ARU,5:19:03,Blue-winged Teal,BWTE,3,13,0,NA,0.3934,No
10899,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/6/24,ARU,7:49:56,Blue-winged Teal,BWTE,3,14,0,NA,0.2949,No
10900,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/15/24,ARU,6:35:23,Blue-winged Teal,BWTE,3,15,0,NA,0.3067,No
10901,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/4/24,ARU,8:06:47,Common Gallinule,COGA,1,1,0,NA,0.4197,No
10902,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/6/24,ARU,5:26:21,Common Gallinule,COGA,1,2,0,NA,0.2461,No
10903,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/7/24,ARU,6:45:32,Common Gallinule,COGA,1,3,0,NA,0.7473,No
10904,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/9/24,ARU,7:16:23,Common Gallinule,COGA,1,4,0,NA,0.1959,No
10905,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/13/24,ARU,5:43:15,Common Gallinule,COGA,1,5,0,NA,0.2975,No
10906,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/17/24,ARU,7:27:26,Common Gallinule,COGA,2,6,1,NA,0.8206,No
10907,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/23/24,ARU,5:48:33,Common Gallinule,COGA,2,7,1,NA,0.4091,No
10908,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/24/24,ARU,5:03:21,Common Gallinule,COGA,2,8,0,NA,0.3181,No
10909,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/29/24,ARU,5:48:54,Common Gallinule,COGA,2,9,0,NA,0.1522,No
10910,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/31/24,ARU,8:11:11,Common Gallinule,COGA,2,10,0,NA,0.1771,No
10911,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/3/24,ARU,6:39:29,Common Gallinule,COGA,3,11,0,NA,0.193,No
10912,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/4/24,ARU,6:56:23,Common Gallinule,COGA,3,12,1,NA,0.2245,No
10913,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/6/24,ARU,8:21:05,Common Gallinule,COGA,3,13,1,NA,0.5463,No
10914,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/9/24,ARU,7:44:23,Common Gallinule,COGA,3,14,1,NA,0.1549,No
10915,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/10/24,ARU,6:08:56,Common Gallinule,COGA,3,15,0,NA,0.1749,No
10916,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/2/24,ARU,7:27:08,King Rail,KIRA,1,1,0,NA,0.5289,No
10917,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/5/24,ARU,6:50:41,King Rail,KIRA,1,2,0,NA,0.5076,No
10918,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/6/24,ARU,6:29:08,King Rail,KIRA,1,3,0,NA,0.6362,No
10919,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/9/24,ARU,6:25:59,King Rail,KIRA,1,4,0,NA,0.5068,No
10920,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/11/24,ARU,5:57:15,King Rail,KIRA,1,5,0,NA,0.598,No
10921,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/15/24,ARU,6:12:20,King Rail,KIRA,2,6,0,NA,0.4992,No
10922,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/23/24,ARU,6:54:05,King Rail,KIRA,2,7,0,NA,0.4998,No
10923,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/24/24,ARU,6:41:47,King Rail,KIRA,2,8,0,NA,0.4857,No
10924,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/29/24,ARU,6:51:02,King Rail,KIRA,2,9,0,NA,0.3867,No
10925,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/30/24,ARU,6:27:02,King Rail,KIRA,2,10,0,NA,0.6274,No
10926,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/1/24,ARU,6:08:29,King Rail,KIRA,3,11,0,NA,0.7476,No
10927,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/2/24,ARU,8:08:05,King Rail,KIRA,3,12,0,NA,0.7,No
10928,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/3/24,ARU,6:50:44,King Rail,KIRA,3,13,0,NA,0.4803,No
10929,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/12/24,ARU,6:25:02,King Rail,KIRA,3,14,0,NA,0.5167,No
10930,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/14/24,ARU,5:29:00,King Rail,KIRA,3,15,0,NA,0.4746,No
10931,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/3/24,ARU,7:27:32,Least Bittern,LEBI,1,1,1,NA,0.9917,No
10932,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/10/24,ARU,6:16:41,Least Bittern,LEBI,1,2,0,NA,0.6141,No
10933,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/11/24,ARU,7:14:08,Least Bittern,LEBI,1,3,0,NA,0.7877,No
10934,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/13/24,ARU,7:22:59,Least Bittern,LEBI,1,4,0,NA,0.8187,No
10935,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/14/24,ARU,8:19:05,Least Bittern,LEBI,1,5,1,NA,0.8848,No
10936,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/15/24,ARU,5:22:45,Least Bittern,LEBI,2,6,0,NA,0.6885,No
10937,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/17/24,ARU,7:14:59,Least Bittern,LEBI,2,7,0,NA,0.7744,No
10938,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/18/24,ARU,5:18:45,Least Bittern,LEBI,2,8,1,NA,0.9234,No
10939,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/19/24,ARU,8:10:26,Least Bittern,LEBI,2,9,1,NA,0.998,No
10940,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/29/24,ARU,6:49:38,Least Bittern,LEBI,2,10,0,NA,0.5285,No
10941,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/2/24,ARU,7:17:20,Least Bittern,LEBI,3,11,0,NA,0.705,No
10942,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/6/24,ARU,6:26:11,Least Bittern,LEBI,3,12,0,NA,0.627,No
10943,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/7/24,ARU,7:04:17,Least Bittern,LEBI,3,13,0,NA,0.6262,No
10944,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/9/24,ARU,6:53:02,Least Bittern,LEBI,3,14,0,NA,0.6839,No
10945,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/10/24,ARU,7:15:44,Least Bittern,LEBI,3,15,0,NA,0.5611,No
10946,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/2/24,ARU,7:10:26,Marsh Wren,MAWR,1,1,1,NA,0.4541,No
10947,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/6/24,ARU,5:57:18,Marsh Wren,MAWR,1,2,0,NA,0.2089,No
10948,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/7/24,ARU,6:08:47,Marsh Wren,MAWR,1,3,0,NA,0.2684,No
10949,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/9/24,ARU,5:40:27,Marsh Wren,MAWR,1,4,1,NA,0.9889,No
10950,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/10/24,ARU,6:39:50,Marsh Wren,MAWR,1,5,0,NA,0.4943,No
10951,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/15/24,ARU,6:41:02,Marsh Wren,MAWR,2,6,0,NA,0.2408,No
10952,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/21/24,ARU,6:57:53,Marsh Wren,MAWR,2,7,1,NA,0.3011,No
10953,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/27/24,ARU,7:33:44,Marsh Wren,MAWR,2,8,0,NA,0.2552,No
10954,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/29/24,ARU,8:09:02,Marsh Wren,MAWR,2,9,0,NA,0.3312,No
10955,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/31/24,ARU,5:57:39,Marsh Wren,MAWR,2,10,0,NA,0.3317,No
10956,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/3/24,ARU,7:58:26,Marsh Wren,MAWR,3,11,0,NA,0.2505,No
10957,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/6/24,ARU,5:55:30,Marsh Wren,MAWR,3,12,1,NA,0.3746,No
10958,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/7/24,ARU,5:59:42,Marsh Wren,MAWR,3,13,1,NA,0.2022,No
10959,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/11/24,ARU,6:52:44,Marsh Wren,MAWR,3,14,0,NA,0.2998,No
10960,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/13/24,ARU,5:48:24,Marsh Wren,MAWR,3,15,0,NA,0.1813,No
10961,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/2/24,ARU,6:51:23,Pied-billed Grebe,PBGR,1,1,0,NA,0.2155,No
10962,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/6/24,ARU,6:40:26,Pied-billed Grebe,PBGR,1,2,0,NA,0.3575,No
10963,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/8/24,ARU,7:32:41,Pied-billed Grebe,PBGR,1,3,0,NA,0.5138,No
10964,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/9/24,ARU,8:26:35,Pied-billed Grebe,PBGR,1,4,0,NA,0.1831,No
10965,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/11/24,ARU,5:39:24,Pied-billed Grebe,PBGR,1,5,0,NA,0.691,No
10966,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/15/24,ARU,8:16:32,Pied-billed Grebe,PBGR,2,6,0,NA,0.3642,No
10967,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/20/24,ARU,6:15:50,Pied-billed Grebe,PBGR,2,7,0,NA,0.4069,No
10968,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/22/24,ARU,5:38:36,Pied-billed Grebe,PBGR,2,8,0,NA,0.1848,No
10969,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/28/24,ARU,7:30:08,Pied-billed Grebe,PBGR,2,9,0,NA,0.6114,No
10970,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/31/24,ARU,8:15:23,Pied-billed Grebe,PBGR,2,10,0,NA,0.1923,No
10971,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/1/24,ARU,5:53:00,Pied-billed Grebe,PBGR,3,11,0,NA,0.2125,No
10972,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/6/24,ARU,6:25:08,Pied-billed Grebe,PBGR,3,12,0,NA,0.4624,No
10973,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/9/24,ARU,5:27:09,Pied-billed Grebe,PBGR,3,13,0,NA,0.2371,No
10974,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/10/24,ARU,7:43:50,Pied-billed Grebe,PBGR,3,14,0,NA,0.2073,No
10975,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/15/24,ARU,5:15:15,Pied-billed Grebe,PBGR,3,15,0,NA,0.1529,No
10976,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/1/24,ARU,6:47:08,Sora,SORA,1,1,1,NA,0.9978,No
10977,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/2/24,ARU,7:11:38,Sora,SORA,1,2,1,NA,0.9991,No
10978,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/3/24,ARU,7:01:08,Sora,SORA,1,3,1,NA,0.9802,No
10979,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/4/24,ARU,8:16:23,Sora,SORA,1,4,1,NA,0.9989,No
10980,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/5/24,ARU,5:21:57,Sora,SORA,1,5,1,NA,0.9965,No
10981,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/15/24,ARU,8:13:11,Sora,SORA,2,6,0,NA,0.3023,No
10982,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/19/24,ARU,6:02:17,Sora,SORA,2,7,0,NA,0.4755,No
10983,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/21/24,ARU,8:03:26,Sora,SORA,2,8,0,NA,0.4329,No
10984,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/22/24,ARU,6:10:20,Sora,SORA,2,9,0,NA,0.3274,No
10985,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/31/24,ARU,6:38:59,Sora,SORA,2,10,0,NA,0.3664,No
10986,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/5/24,ARU,7:05:11,Sora,SORA,3,11,0,NA,0.2306,No
10987,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/9/24,ARU,5:15:09,Sora,SORA,3,12,0,NA,0.2877,No
10988,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/12/24,ARU,5:04:36,Sora,SORA,3,13,0,NA,0.3035,No
10989,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/13/24,ARU,5:33:42,Sora,SORA,3,14,0,NA,0.2275,No
10990,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/15/24,ARU,6:06:41,Sora,SORA,3,15,0,NA,0.9266,No
10991,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/2/24,ARU,6:10:56,Swamp Sparrow,SWSP,1,1,1,NA,0.9046,No
10992,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/3/24,ARU,7:31:08,Swamp Sparrow,SWSP,1,2,1,NA,0.7977,No
10993,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/5/24,ARU,5:19:21,Swamp Sparrow,SWSP,1,3,0,NA,0.3534,No
10994,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/10/24,ARU,5:45:15,Swamp Sparrow,SWSP,1,4,0,NA,0.3211,No
10995,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/11/24,ARU,6:06:11,Swamp Sparrow,SWSP,1,5,0,NA,0.252,No
10996,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/15/24,ARU,6:21:47,Swamp Sparrow,SWSP,2,6,0,NA,0.2509,No
10997,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/16/24,ARU,6:09:53,Swamp Sparrow,SWSP,2,7,0,NA,0.7836,No
10998,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/19/24,ARU,6:18:26,Swamp Sparrow,SWSP,2,8,0,NA,0.436,No
10999,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/22/24,ARU,5:19:24,Swamp Sparrow,SWSP,2,9,0,NA,0.1958,No
11000,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/29/24,ARU,6:33:50,Swamp Sparrow,SWSP,2,10,0,NA,0.3846,No
11001,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/5/24,ARU,7:44:02,Swamp Sparrow,SWSP,3,11,0,NA,0.305,No
11002,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/7/24,ARU,5:40:48,Swamp Sparrow,SWSP,3,12,0,NA,0.173,No
11003,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/10/24,ARU,5:07:33,Swamp Sparrow,SWSP,3,13,0,NA,0.3942,No
11004,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/11/24,ARU,6:26:44,Swamp Sparrow,SWSP,3,14,0,NA,0.1433,No
11005,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/13/24,ARU,7:25:26,Swamp Sparrow,SWSP,3,15,0,NA,0.1478,No
11006,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/2/24,ARU,6:05:41,Virginia Rail,VIRA,1,1,0,NA,0.3334,No
11007,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/4/24,ARU,7:24:20,Virginia Rail,VIRA,1,2,0,NA,0.4857,No
11008,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/5/24,ARU,6:14:50,Virginia Rail,VIRA,1,3,0,NA,0.4725,No
11009,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/8/24,ARU,8:04:59,Virginia Rail,VIRA,1,4,0,NA,0.6228,No
11010,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/10/24,ARU,7:40:14,Virginia Rail,VIRA,1,5,0,NA,0.4005,No
11011,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/15/24,ARU,7:43:20,Virginia Rail,VIRA,2,6,0,NA,0.3834,No
11012,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/19/24,ARU,6:22:14,Virginia Rail,VIRA,2,7,0,NA,0.4401,No
11013,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/20/24,ARU,8:01:26,Virginia Rail,VIRA,2,8,0,NA,0.6184,No
11014,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/22/24,ARU,7:51:05,Virginia Rail,VIRA,2,9,0,NA,0.2421,No
11015,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/30/24,ARU,6:10:30,Virginia Rail,VIRA,2,10,1,NA,0.5291,No
11016,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/1/24,ARU,8:16:59,Virginia Rail,VIRA,3,11,0,NA,0.6841,No
11017,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/2/24,ARU,5:11:15,Virginia Rail,VIRA,3,12,0,NA,0.4198,No
11018,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/7/24,ARU,5:40:30,Virginia Rail,VIRA,3,13,0,NA,0.4514,No
11019,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/11/24,ARU,7:58:32,Virginia Rail,VIRA,3,14,0,NA,0.4284,No
11020,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/15/24,ARU,8:27:23,Virginia Rail,VIRA,3,15,0,NA,0.6168,No
11021,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/1/24,ARU,6:32:17,Yellow-headed Blackbird,YHBL,1,1,0,NA,0.3873,No
11022,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/5/24,ARU,6:10:29,Yellow-headed Blackbird,YHBL,1,2,0,NA,0.2493,No
11023,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/8/24,ARU,5:39:45,Yellow-headed Blackbird,YHBL,1,3,0,NA,0.2173,No
11024,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/11/24,ARU,7:16:59,Yellow-headed Blackbird,YHBL,1,4,0,NA,0.3766,No
11025,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/13/24,ARU,6:28:29,Yellow-headed Blackbird,YHBL,1,5,0,NA,0.2184,No
11026,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/15/24,ARU,6:53:08,Yellow-headed Blackbird,YHBL,2,6,0,NA,0.2143,No
11027,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/19/24,ARU,5:31:15,Yellow-headed Blackbird,YHBL,2,7,0,NA,0.291,No
11028,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/21/24,ARU,7:40:02,Yellow-headed Blackbird,YHBL,2,8,0,NA,0.2819,No
11029,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/29/24,ARU,6:09:11,Yellow-headed Blackbird,YHBL,2,9,0,NA,0.1886,No
11030,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,5/30/24,ARU,8:07:59,Yellow-headed Blackbird,YHBL,2,10,0,NA,0.1711,No
11031,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/1/24,ARU,6:24:41,Yellow-headed Blackbird,YHBL,3,11,0,NA,0.2713,No
11032,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/2/24,ARU,5:39:48,Yellow-headed Blackbird,YHBL,3,12,0,NA,0.2193,No
11033,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/4/24,ARU,5:42:12,Yellow-headed Blackbird,YHBL,3,13,0,NA,0.1867,No
11034,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/7/24,ARU,8:25:56,Yellow-headed Blackbird,YHBL,3,14,0,NA,0.1806,No
11035,LASA,LASA-06,SMA05947LASA,Central,41.16975,-87.48059,2024,6/9/24,ARU,5:31:36,Yellow-headed Blackbird,YHBL,3,15,0,NA,0.3407,No
11036,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/1/24,ARU,7:06:29,American Bittern,AMBI,1,1,0,NA,0.3896,No
11037,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/5/24,ARU,6:04:17,American Bittern,AMBI,1,2,0,NA,0.5167,No
11038,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/9/24,ARU,5:25:54,American Bittern,AMBI,1,3,0,NA,0.3721,No
11039,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/10/24,ARU,6:38:38,American Bittern,AMBI,1,4,0,NA,0.4363,No
11040,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/14/24,ARU,5:35:09,American Bittern,AMBI,1,5,0,NA,0.2541,No
11041,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/18/24,ARU,5:50:27,American Bittern,AMBI,2,6,0,NA,0.2581,No
11042,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/20/24,ARU,7:08:35,American Bittern,AMBI,2,7,0,NA,0.4459,No
11043,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/28/24,ARU,5:24:24,American Bittern,AMBI,2,8,0,NA,0.4142,No
11044,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/29/24,ARU,8:17:11,American Bittern,AMBI,2,9,0,NA,0.6879,No
11045,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/31/24,ARU,7:12:08,American Bittern,AMBI,2,10,0,NA,0.1864,No
11046,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,6/8/24,ARU,6:48:53,American Bittern,AMBI,3,11,0,NA,0.2902,No
11047,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,6/9/24,ARU,6:16:32,American Bittern,AMBI,3,12,0,NA,0.3322,No
11048,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,6/11/24,ARU,5:19:42,American Bittern,AMBI,3,13,0,NA,0.3021,No
11049,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,6/12/24,ARU,5:49:57,American Bittern,AMBI,3,14,0,NA,0.1789,No
11050,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,6/14/24,ARU,7:16:02,American Bittern,AMBI,3,15,0,NA,0.2554,No
11051,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/3/24,ARU,7:38:53,American Coot,AMCO,1,1,0,NA,0.6186,No
11052,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/7/24,ARU,5:09:27,American Coot,AMCO,1,2,0,NA,0.2256,No
11053,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/10/24,ARU,7:56:20,American Coot,AMCO,1,3,0,NA,0.2617,No
11054,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/13/24,ARU,5:08:42,American Coot,AMCO,1,4,0,NA,0.2389,No
11055,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/14/24,ARU,5:51:51,American Coot,AMCO,1,5,0,NA,0.3052,No
11056,LSMB,LSMB-08,SMA06001LSMB,Central,41.58507,-87.26081,2024,5/15/24,ARU,8:27:50,American Coot,AMCO,2,6,0,NA,0.1711,No
